call_id,caller_id,caller_number,callee_id,callee_number,timestamp,duration_seconds,call_type,cell_tower_city
CDR01234,SUS0053,+91-9679984033,SUS0096,+91-9540211187,2026-02-05 15:16:45,879,Voice,Jaipur
CDR01235,SUS0012,+91-9739830322,SUS0126,+91-9609241268,2026-07-18 00:57:00,1254,Voice,Patna
CDR01236,SUS0109,+91-9463692735,SUS0114,+91-9880179899,2026-06-14 07:23:45,1023,Data,Ahmedabad
CDR01237,SUS0002,+91-9868820204,SUS0101,+91-9358589021,2026-05-07 15:06:30,1623,Data,Patna
CDR01238,SUS0005,+91-9764130526,SUS0104,+91-9417001612,2026-07-04 06:31:45,1456,SMS,Indore
CDR01239,SUS0112,+91-9337691219,SUS0104,+91-9417001612,2026-07-22 05:09:45,1236,SMS,Ranchi
CDR01240,SUS0145,+91-9408246619,SUS0121,+91-9337887233,2026-03-12 23:26:15,327,Voice,Chandigarh
CDR01241,SUS0036,+91-9144913399,SUS0031,+91-9173864104,2026-05-08 20:48:00,1661,SMS,Mumbai
CDR01242,SUS0121,+91-9337887233,SUS0114,+91-9880179899,2026-08-04 17:04:30,1715,Voice,Amritsar
CDR01243,SUS0106,+91-9874090950,SUS0142,+91-9374843786,2026-01-22 12:54:00,1298,SMS,Amritsar
CDR01244,SUS0084,+91-9799552991,SUS0092,+91-9722687986,2026-07-28 13:40:15,976,Voice,Lucknow
CDR01245,SUS0046,+91-9952266893,SUS0118,+91-9350180427,2026-04-14 10:13:00,849,Voice,Patna
CDR01246,SUS0102,+91-9599561877,SUS0074,+91-9908304440,2026-07-13 11:46:15,1422,Voice,Lucknow
CDR01247,SUS0107,+91-9135824891,SUS0030,+91-9907308348,2026-07-13 13:48:00,371,Voice,Delhi
CDR01248,SUS0079,+91-9583724666,SUS0016,+91-9621828280,2026-04-26 23:37:15,629,Voice,Chandigarh
CDR01249,SUS0004,+91-9469319644,SUS0007,+91-9833953718,2026-02-27 23:31:45,240,SMS,Bhopal
CDR01250,SUS0023,+91-9596743109,SUS0013,+91-9566825638,2026-07-21 22:11:00,907,SMS,Amritsar
CDR01251,SUS0084,+91-9799552991,SUS0115,+91-9497853519,2026-08-27 13:29:00,657,SMS,Bhopal
CDR01252,SUS0139,+91-9534900128,SUS0086,+91-9437710224,2026-08-24 13:05:15,1673,Data,Chandigarh
CDR01253,SUS0134,+91-9392168202,SUS0039,+91-9141580226,2026-01-13 18:43:45,610,Voice,Ahmedabad
CDR01254,SUS0114,+91-9880179899,SUS0075,+91-9612957813,2026-02-23 13:05:00,647,SMS,Kanpur
CDR01255,SUS0053,+91-9679984033,SUS0051,+91-9688273030,2026-06-06 17:51:45,785,SMS,Indore
CDR01256,SUS0101,+91-9358589021,SUS0002,+91-9868820204,2026-04-28 02:45:15,352,SMS,Nagpur
CDR01257,SUS0088,+91-9570423569,SUS0070,+91-9361246928,2026-04-26 19:32:45,839,SMS,Nagpur
CDR01258,SUS0111,+91-9821920438,SUS0054,+91-9600282414,2026-05-04 01:41:15,654,Voice,Lucknow
CDR01259,SUS0015,+91-9624636385,SUS0123,+91-9395296179,2026-01-11 20:24:00,134,Voice,Ahmedabad
CDR01260,SUS0114,+91-9880179899,SUS0085,+91-9212313264,2026-03-23 16:03:00,792,Voice,Surat
CDR01261,SUS0042,+91-9649136331,SUS0057,+91-9829223044,2026-04-04 21:12:30,1425,SMS,Ranchi
CDR01262,SUS0120,+91-9156263020,SUS0074,+91-9908304440,2026-03-12 13:50:45,1641,Voice,Ahmedabad
CDR01263,SUS0113,+91-9426808977,SUS0109,+91-9463692735,2026-08-04 22:27:45,328,SMS,Ahmedabad
CDR01264,SUS0054,+91-9600282414,SUS0141,+91-9222435172,2026-04-26 04:49:30,469,SMS,Delhi
CDR01265,SUS0101,+91-9358589021,SUS0002,+91-9868820204,2026-08-17 19:08:30,1102,Voice,Surat
CDR01266,SUS0145,+91-9408246619,SUS0057,+91-9829223044,2026-03-01 00:12:15,1487,Voice,Surat
CDR01267,SUS0110,+91-9963919401,SUS0138,+91-9896760809,2026-03-19 18:27:30,1101,SMS,Pune
CDR01268,SUS0055,+91-9922050912,SUS0029,+91-9319321646,2026-08-06 06:47:00,720,Voice,Jaipur
CDR01269,SUS0019,+91-9860038427,SUS0009,+91-9326541099,2026-05-20 09:44:15,1497,Data,Delhi
CDR01270,SUS0140,+91-9529979713,SUS0010,+91-9899925830,2026-01-08 20:21:15,1739,SMS,Bhopal
CDR01271,SUS0123,+91-9395296179,SUS0099,+91-9855797020,2026-04-04 01:07:15,825,Voice,Mumbai
CDR01272,SUS0119,+91-9218032515,SUS0143,+91-9706118438,2026-01-21 17:31:15,1440,Data,Amritsar
CDR01273,SUS0135,+91-9219066986,SUS0061,+91-9608482316,2026-08-28 15:15:45,496,Data,Mumbai
CDR01274,SUS0018,+91-9584779555,SUS0122,+91-9531233244,2026-01-02 16:26:00,686,Voice,Surat
CDR01275,SUS0120,+91-9156263020,SUS0067,+91-9584044963,2026-08-12 22:14:30,1386,Voice,Ranchi
CDR01276,SUS0084,+91-9799552991,SUS0050,+91-9960514523,2026-03-01 14:57:00,1422,Voice,Ranchi
CDR01277,SUS0096,+91-9540211187,SUS0021,+91-9807577342,2026-08-28 17:20:15,1427,SMS,Bhopal
CDR01278,SUS0029,+91-9319321646,SUS0055,+91-9922050912,2026-07-22 03:33:45,591,SMS,Chandigarh
CDR01279,SUS0009,+91-9326541099,SUS0087,+91-9301415220,2026-08-02 23:16:00,1610,Data,Ahmedabad
CDR01280,SUS0113,+91-9426808977,SUS0056,+91-9888807316,2026-05-12 06:46:30,633,Voice,Kanpur
CDR01281,SUS0064,+91-9810303128,SUS0103,+91-9590523712,2026-03-08 22:43:30,262,Data,Amritsar
CDR01282,SUS0099,+91-9855797020,SUS0045,+91-9995205588,2026-06-13 10:09:45,1476,Voice,Indore
CDR01283,SUS0017,+91-9751325257,SUS0068,+91-9480990401,2026-05-28 22:45:45,659,Data,Patna
CDR01284,SUS0042,+91-9649136331,SUS0139,+91-9534900128,2026-08-27 17:39:45,211,Voice,Lucknow
CDR01285,SUS0114,+91-9880179899,SUS0021,+91-9807577342,2026-08-06 02:39:30,1479,Voice,Ahmedabad
CDR01286,SUS0108,+91-9679184667,SUS0090,+91-9618079974,2026-02-12 01:41:45,1386,SMS,Ranchi
CDR01287,SUS0121,+91-9337887233,SUS0114,+91-9880179899,2026-05-25 16:59:00,1195,Voice,Surat
CDR01288,SUS0110,+91-9963919401,SUS0126,+91-9609241268,2026-01-28 02:28:15,1498,Voice,Kanpur
CDR01289,SUS0006,+91-9208449460,SUS0094,+91-9899621068,2026-07-14 04:23:45,1095,Voice,Delhi
CDR01290,SUS0102,+91-9599561877,SUS0032,+91-9695499669,2026-07-19 15:07:00,524,Voice,Bhopal
CDR01291,SUS0053,+91-9679984033,SUS0097,+91-9452794611,2026-08-02 08:55:30,534,SMS,Bhopal
CDR01292,SUS0089,+91-9221827951,SUS0047,+91-9906528433,2026-04-04 19:09:45,1410,Data,Surat
CDR01293,SUS0054,+91-9600282414,SUS0016,+91-9621828280,2026-08-03 13:32:15,360,SMS,Amritsar
CDR01294,SUS0131,+91-9393421844,SUS0113,+91-9426808977,2026-05-14 17:02:15,1119,Voice,Pune
CDR01295,SUS0139,+91-9534900128,SUS0005,+91-9764130526,2026-01-13 02:50:45,1492,Data,Indore
CDR01296,SUS0086,+91-9437710224,SUS0049,+91-9926830795,2026-05-12 09:34:45,554,SMS,Indore
CDR01297,SUS0147,+91-9190547712,SUS0012,+91-9739830322,2026-03-06 11:26:00,418,Voice,Pune
CDR01298,SUS0078,+91-9323110563,SUS0091,+91-9396618390,2026-03-10 23:42:45,143,SMS,Kanpur
CDR01299,SUS0034,+91-9554811020,SUS0001,+91-9826600539,2026-08-18 12:21:30,568,Data,Patna
CDR01300,SUS0029,+91-9319321646,SUS0078,+91-9323110563,2026-05-14 04:20:15,994,Voice,Indore
CDR01301,SUS0111,+91-9821920438,SUS0150,+91-9804433388,2026-04-15 18:25:45,1583,Voice,Kanpur
CDR01302,SUS0116,+91-9396225446,SUS0015,+91-9624636385,2026-03-03 09:14:45,985,Voice,Pune
CDR01303,SUS0088,+91-9570423569,SUS0070,+91-9361246928,2026-02-14 17:25:45,78,Data,Ahmedabad
CDR01304,SUS0132,+91-9895609471,SUS0048,+91-9925159146,2026-08-17 14:35:15,1382,SMS,Surat
CDR01305,SUS0062,+91-9275842194,SUS0121,+91-9337887233,2026-08-10 08:35:00,1495,SMS,Patna
CDR01306,SUS0064,+91-9810303128,SUS0081,+91-9987588450,2026-05-13 13:17:00,1310,Data,Bhopal
CDR01307,SUS0086,+91-9437710224,SUS0049,+91-9926830795,2026-08-12 03:32:45,1450,SMS,Kanpur
CDR01308,SUS0141,+91-9222435172,SUS0036,+91-9144913399,2026-08-26 01:11:15,538,Voice,Jaipur
CDR01309,SUS0082,+91-9851333320,SUS0026,+91-9418587604,2026-01-25 09:51:45,702,Voice,Indore
CDR01310,SUS0008,+91-9787194506,SUS0027,+91-9670292350,2026-04-18 21:15:15,1038,Voice,Pune
CDR01311,SUS0111,+91-9821920438,SUS0089,+91-9221827951,2026-03-07 17:13:15,216,Voice,Kanpur
CDR01312,SUS0122,+91-9531233244,SUS0126,+91-9609241268,2026-05-28 20:05:15,1103,Data,Kanpur
CDR01313,SUS0096,+91-9540211187,SUS0081,+91-9987588450,2026-01-24 02:25:45,180,Voice,Jaipur
CDR01314,SUS0057,+91-9829223044,SUS0144,+91-9955052486,2026-03-16 10:25:45,1600,Voice,Lucknow
CDR01315,SUS0082,+91-9851333320,SUS0044,+91-9848621833,2026-03-12 21:07:15,954,Voice,Kanpur
CDR01316,SUS0087,+91-9301415220,SUS0088,+91-9570423569,2026-08-24 18:49:30,1099,Data,Ahmedabad
CDR01317,SUS0096,+91-9540211187,SUS0039,+91-9141580226,2026-08-10 14:39:00,1237,Voice,Patna
CDR01318,SUS0097,+91-9452794611,SUS0034,+91-9554811020,2026-05-04 16:50:30,1682,Voice,Nagpur
CDR01319,SUS0146,+91-9969533218,SUS0076,+91-9704344408,2026-08-03 12:09:15,976,SMS,Ahmedabad
CDR01320,SUS0017,+91-9751325257,SUS0122,+91-9531233244,2026-03-24 21:38:00,647,Voice,Surat
CDR01321,SUS0140,+91-9529979713,SUS0057,+91-9829223044,2026-03-10 02:26:30,712,Voice,Chandigarh
CDR01322,SUS0048,+91-9925159146,SUS0092,+91-9722687986,2026-01-21 03:52:30,1263,SMS,Bhopal
CDR01323,SUS0020,+91-9242068763,SUS0113,+91-9426808977,2026-01-10 06:28:45,1510,SMS,Pune
CDR01324,SUS0094,+91-9899621068,SUS0102,+91-9599561877,2026-06-13 06:04:45,491,Voice,Ranchi
CDR01325,SUS0060,+91-9475767056,SUS0059,+91-9450948014,2026-05-28 15:57:45,398,Voice,Patna
CDR01326,SUS0055,+91-9922050912,SUS0029,+91-9319321646,2026-06-17 15:44:15,313,SMS,Surat
CDR01327,SUS0118,+91-9350180427,SUS0124,+91-9853529912,2026-02-14 15:22:15,22,SMS,Bhopal
CDR01328,SUS0002,+91-9868820204,SUS0123,+91-9395296179,2026-04-25 03:07:45,1247,Data,Kanpur
CDR01329,SUS0033,+91-9749431082,SUS0052,+91-9659741412,2026-01-21 16:32:30,507,Voice,Lucknow
CDR01330,SUS0008,+91-9787194506,SUS0011,+91-9197613238,2026-02-04 16:08:15,636,SMS,Jaipur
CDR01331,SUS0053,+91-9679984033,SUS0074,+91-9908304440,2026-06-05 07:47:15,1536,SMS,Surat
CDR01332,SUS0040,+91-9399147754,SUS0016,+91-9621828280,2026-03-01 08:17:00,387,Voice,Indore
CDR01333,SUS0148,+91-9403754671,SUS0096,+91-9540211187,2026-03-22 22:46:00,1783,SMS,Ahmedabad
CDR01334,SUS0077,+91-9508427798,SUS0104,+91-9417001612,2026-05-13 05:27:30,1799,SMS,Delhi
CDR01335,SUS0055,+91-9922050912,SUS0078,+91-9323110563,2026-06-21 07:36:30,603,Data,Amritsar
CDR01336,SUS0110,+91-9963919401,SUS0038,+91-9126614158,2026-07-07 13:49:00,623,Voice,Ahmedabad
CDR01337,SUS0137,+91-9288650860,SUS0062,+91-9275842194,2026-07-18 16:16:00,1629,Voice,Ranchi
CDR01338,SUS0116,+91-9396225446,SUS0013,+91-9566825638,2026-04-15 06:26:15,1086,Voice,Patna
CDR01339,SUS0094,+91-9899621068,SUS0112,+91-9337691219,2026-05-25 01:22:15,1287,SMS,Ranchi
CDR01340,SUS0012,+91-9739830322,SUS0030,+91-9907308348,2026-03-11 08:13:30,786,Voice,Ranchi
CDR01341,SUS0063,+91-9841541582,SUS0065,+91-9488896443,2026-04-12 17:59:30,1422,Data,Lucknow
CDR01342,SUS0035,+91-9559225330,SUS0053,+91-9679984033,2026-01-03 17:49:15,1415,Voice,Ahmedabad
CDR01343,SUS0094,+91-9899621068,SUS0106,+91-9874090950,2026-05-18 20:57:30,1245,Voice,Chandigarh
CDR01344,SUS0029,+91-9319321646,SUS0103,+91-9590523712,2026-04-26 00:25:15,1389,Voice,Kanpur
CDR01345,SUS0109,+91-9463692735,SUS0113,+91-9426808977,2026-02-01 11:15:15,1695,Voice,Mumbai
CDR01346,SUS0045,+91-9995205588,SUS0051,+91-9688273030,2026-02-21 15:05:30,818,Voice,Ahmedabad
CDR01347,SUS0113,+91-9426808977,SUS0075,+91-9612957813,2026-08-27 21:03:15,417,SMS,Lucknow
CDR01348,SUS0118,+91-9350180427,SUS0096,+91-9540211187,2026-01-06 12:22:15,1319,Voice,Ahmedabad
CDR01349,SUS0128,+91-9874233009,SUS0129,+91-9340781088,2026-04-09 03:38:45,902,Data,Mumbai
CDR01350,SUS0124,+91-9853529912,SUS0058,+91-9811890569,2026-02-04 18:51:15,688,Voice,Indore
CDR01351,SUS0046,+91-9952266893,SUS0139,+91-9534900128,2026-07-11 00:33:00,1390,Data,Amritsar
CDR01352,SUS0121,+91-9337887233,SUS0024,+91-9909134796,2026-07-28 20:29:30,1148,Voice,Ranchi
CDR01353,SUS0011,+91-9197613238,SUS0068,+91-9480990401,2026-06-16 21:16:30,1357,SMS,Indore
CDR01354,SUS0096,+91-9540211187,SUS0023,+91-9596743109,2026-02-11 12:22:15,1612,SMS,Pune
CDR01355,SUS0024,+91-9909134796,SUS0088,+91-9570423569,2026-01-08 09:01:45,1227,SMS,Nagpur
CDR01356,SUS0113,+91-9426808977,SUS0029,+91-9319321646,2026-07-21 04:22:00,1425,SMS,Amritsar
CDR01357,SUS0032,+91-9695499669,SUS0014,+91-9420452650,2026-02-15 09:52:45,304,Voice,Pune
CDR01358,SUS0021,+91-9807577342,SUS0073,+91-9115191689,2026-02-04 02:40:45,506,Data,Lucknow
CDR01359,SUS0148,+91-9403754671,SUS0058,+91-9811890569,2026-06-19 18:05:00,604,SMS,Kanpur
CDR01360,SUS0003,+91-9271432881,SUS0034,+91-9554811020,2026-02-15 11:29:30,1104,SMS,Mumbai
CDR01361,SUS0038,+91-9126614158,SUS0119,+91-9218032515,2026-01-14 19:59:00,1036,Voice,Lucknow
CDR01362,SUS0076,+91-9704344408,SUS0106,+91-9874090950,2026-01-26 23:48:30,23,Voice,Ranchi
CDR01363,SUS0013,+91-9566825638,SUS0118,+91-9350180427,2026-03-19 07:03:45,756,Voice,Indore
CDR01364,SUS0093,+91-9445505799,SUS0141,+91-9222435172,2026-04-24 10:26:00,151,Data,Amritsar
CDR01365,SUS0010,+91-9899925830,SUS0061,+91-9608482316,2026-06-18 21:08:00,1775,Voice,Ranchi
CDR01366,SUS0026,+91-9418587604,SUS0108,+91-9679184667,2026-04-07 03:24:30,309,Data,Ranchi
CDR01367,SUS0139,+91-9534900128,SUS0086,+91-9437710224,2026-08-14 04:57:45,1633,Voice,Lucknow
CDR01368,SUS0028,+91-9711684318,SUS0091,+91-9396618390,2026-03-03 11:36:15,284,Voice,Nagpur
CDR01369,SUS0096,+91-9540211187,SUS0148,+91-9403754671,2026-06-08 05:03:45,1205,Voice,Ahmedabad
CDR01370,SUS0009,+91-9326541099,SUS0087,+91-9301415220,2026-06-13 08:06:45,1198,Voice,Jaipur
CDR01371,SUS0117,+91-9458102728,SUS0011,+91-9197613238,2026-04-06 11:18:15,839,Voice,Delhi
CDR01372,SUS0068,+91-9480990401,SUS0013,+91-9566825638,2026-03-23 08:11:30,1586,Voice,Kanpur
CDR01373,SUS0024,+91-9909134796,SUS0070,+91-9361246928,2026-05-20 06:34:45,1531,Voice,Kanpur
CDR01374,SUS0025,+91-9519212169,SUS0104,+91-9417001612,2026-03-07 17:39:15,1136,SMS,Ahmedabad
CDR01375,SUS0051,+91-9688273030,SUS0053,+91-9679984033,2026-04-09 19:44:00,357,Voice,Jaipur
CDR01376,SUS0044,+91-9848621833,SUS0136,+91-9158821683,2026-08-01 16:56:00,1373,SMS,Mumbai
CDR01377,SUS0133,+91-9874807770,SUS0113,+91-9426808977,2026-06-28 00:59:00,1294,Voice,Jaipur
CDR01378,SUS0059,+91-9450948014,SUS0070,+91-9361246928,2026-04-18 13:24:45,1235,Voice,Nagpur
CDR01379,SUS0069,+91-9536398872,SUS0041,+91-9223847257,2026-03-25 03:55:15,731,Voice,Lucknow
CDR01380,SUS0071,+91-9587205269,SUS0067,+91-9584044963,2026-02-04 09:35:30,617,SMS,Lucknow
CDR01381,SUS0016,+91-9621828280,SUS0147,+91-9190547712,2026-05-20 18:17:15,1205,Voice,Delhi
CDR01382,SUS0063,+91-9841541582,SUS0139,+91-9534900128,2026-04-01 04:41:15,621,Data,Ranchi
CDR01383,SUS0086,+91-9437710224,SUS0064,+91-9810303128,2026-08-16 18:14:15,183,SMS,Lucknow
CDR01384,SUS0076,+91-9704344408,SUS0060,+91-9475767056,2026-01-21 16:40:45,1728,Voice,Bhopal
CDR01385,SUS0137,+91-9288650860,SUS0093,+91-9445505799,2026-02-21 11:06:15,1080,Data,Ahmedabad
CDR01386,SUS0018,+91-9584779555,SUS0096,+91-9540211187,2026-07-06 04:36:00,938,Voice,Surat
CDR01387,SUS0126,+91-9609241268,SUS0103,+91-9590523712,2026-01-05 13:36:45,1776,SMS,Ranchi
CDR01388,SUS0013,+91-9566825638,SUS0148,+91-9403754671,2026-01-19 05:31:15,715,SMS,Ranchi
CDR01389,SUS0080,+91-9350636897,SUS0090,+91-9618079974,2026-01-24 01:29:00,113,Voice,Surat
CDR01390,SUS0005,+91-9764130526,SUS0139,+91-9534900128,2026-03-16 12:25:30,893,SMS,Patna
CDR01391,SUS0065,+91-9488896443,SUS0005,+91-9764130526,2026-02-16 19:15:00,742,Voice,Lucknow
CDR01392,SUS0077,+91-9508427798,SUS0009,+91-9326541099,2026-07-14 18:11:00,131,Voice,Surat
CDR01393,SUS0057,+91-9829223044,SUS0054,+91-9600282414,2026-04-16 19:31:45,800,Voice,Surat
CDR01394,SUS0078,+91-9323110563,SUS0022,+91-9881913386,2026-04-17 14:49:45,1705,SMS,Ahmedabad
CDR01395,SUS0145,+91-9408246619,SUS0077,+91-9508427798,2026-02-27 02:15:45,363,Voice,Bhopal
CDR01396,SUS0108,+91-9679184667,SUS0103,+91-9590523712,2026-08-18 22:59:30,1504,Voice,Amritsar
CDR01397,SUS0071,+91-9587205269,SUS0004,+91-9469319644,2026-05-14 16:11:00,1313,SMS,Ranchi
CDR01398,SUS0064,+91-9810303128,SUS0105,+91-9900122509,2026-04-22 01:27:15,395,Voice,Chandigarh
CDR01399,SUS0047,+91-9906528433,SUS0026,+91-9418587604,2026-04-10 23:19:30,211,SMS,Nagpur
CDR01400,SUS0150,+91-9804433388,SUS0149,+91-9877103091,2026-02-17 05:09:15,801,Data,Patna
CDR01401,SUS0034,+91-9554811020,SUS0032,+91-9695499669,2026-02-14 04:49:30,1747,Voice,Kanpur
CDR01402,SUS0105,+91-9900122509,SUS0148,+91-9403754671,2026-02-03 01:52:15,808,Voice,Jaipur
CDR01403,SUS0090,+91-9618079974,SUS0142,+91-9374843786,2026-07-17 18:53:45,684,Data,Chandigarh
CDR01404,SUS0015,+91-9624636385,SUS0079,+91-9583724666,2026-03-17 09:46:00,975,SMS,Delhi
CDR01405,SUS0050,+91-9960514523,SUS0057,+91-9829223044,2026-05-08 06:54:45,557,Voice,Ahmedabad
CDR01406,SUS0123,+91-9395296179,SUS0083,+91-9748232591,2026-07-14 08:37:00,1116,SMS,Jaipur
CDR01407,SUS0075,+91-9612957813,SUS0022,+91-9881913386,2026-04-17 07:45:30,939,Voice,Chandigarh
CDR01408,SUS0090,+91-9618079974,SUS0026,+91-9418587604,2026-05-21 13:29:15,1443,Voice,Indore
CDR01409,SUS0072,+91-9893070706,SUS0119,+91-9218032515,2026-02-27 15:40:00,1632,SMS,Kanpur
CDR01410,SUS0063,+91-9841541582,SUS0065,+91-9488896443,2026-01-27 01:44:45,803,SMS,Pune
CDR01411,SUS0097,+91-9452794611,SUS0030,+91-9907308348,2026-05-08 05:16:45,1354,Voice,Amritsar
CDR01412,SUS0014,+91-9420452650,SUS0015,+91-9624636385,2026-06-08 02:38:45,316,SMS,Bhopal
CDR01413,SUS0133,+91-9874807770,SUS0055,+91-9922050912,2026-05-20 23:35:15,1411,SMS,Amritsar
CDR01414,SUS0145,+91-9408246619,SUS0133,+91-9874807770,2026-01-18 22:52:15,81,Voice,Chandigarh
CDR01415,SUS0077,+91-9508427798,SUS0005,+91-9764130526,2026-05-20 01:34:30,1536,Voice,Ranchi
CDR01416,SUS0054,+91-9600282414,SUS0006,+91-9208449460,2026-06-04 21:50:30,752,SMS,Mumbai
CDR01417,SUS0112,+91-9337691219,SUS0117,+91-9458102728,2026-02-10 15:24:45,984,Data,Surat
CDR01418,SUS0106,+91-9874090950,SUS0076,+91-9704344408,2026-04-19 16:15:45,1072,SMS,Patna
CDR01419,SUS0092,+91-9722687986,SUS0070,+91-9361246928,2026-01-10 16:48:00,493,Voice,Mumbai
CDR01420,SUS0098,+91-9138546365,SUS0072,+91-9893070706,2026-05-23 21:19:15,504,SMS,Nagpur
CDR01421,SUS0066,+91-9677858758,SUS0026,+91-9418587604,2026-06-17 12:18:15,864,Voice,Bhopal
CDR01422,SUS0135,+91-9219066986,SUS0061,+91-9608482316,2026-08-06 20:39:45,1060,Voice,Delhi
CDR01423,SUS0092,+91-9722687986,SUS0048,+91-9925159146,2026-07-15 12:55:15,1495,Data,Bhopal
CDR01424,SUS0093,+91-9445505799,SUS0137,+91-9288650860,2026-08-09 22:35:00,1517,SMS,Jaipur
CDR01425,SUS0139,+91-9534900128,SUS0046,+91-9952266893,2026-08-24 06:25:00,1471,SMS,Patna
CDR01426,SUS0104,+91-9417001612,SUS0077,+91-9508427798,2026-04-18 23:24:45,717,SMS,Mumbai
CDR01427,SUS0048,+91-9925159146,SUS0050,+91-9960514523,2026-04-24 07:27:00,773,Data,Pune
CDR01428,SUS0099,+91-9855797020,SUS0052,+91-9659741412,2026-05-07 17:11:30,569,Data,Kanpur
CDR01429,SUS0133,+91-9874807770,SUS0139,+91-9534900128,2026-01-02 07:21:00,459,Voice,Bhopal
CDR01430,SUS0028,+91-9711684318,SUS0103,+91-9590523712,2026-03-21 14:49:30,1411,Voice,Indore
CDR01431,SUS0054,+91-9600282414,SUS0031,+91-9173864104,2026-07-10 11:16:30,383,SMS,Pune
CDR01432,SUS0036,+91-9144913399,SUS0064,+91-9810303128,2026-07-25 08:12:15,377,Voice,Jaipur
CDR01433,SUS0076,+91-9704344408,SUS0146,+91-9969533218,2026-03-20 20:52:00,1188,Voice,Nagpur
CDR01434,SUS0115,+91-9497853519,SUS0063,+91-9841541582,2026-08-20 18:41:45,462,SMS,Bhopal
CDR01435,SUS0080,+91-9350636897,SUS0049,+91-9926830795,2026-06-15 07:06:15,231,SMS,Amritsar
CDR01436,SUS0038,+91-9126614158,SUS0125,+91-9586940738,2026-05-20 00:28:15,1624,Voice,Pune
CDR01437,SUS0081,+91-9987588450,SUS0096,+91-9540211187,2026-06-21 01:40:00,1284,Voice,Ranchi
CDR01438,SUS0104,+91-9417001612,SUS0077,+91-9508427798,2026-05-08 14:58:30,453,SMS,Patna
CDR01439,SUS0146,+91-9969533218,SUS0120,+91-9156263020,2026-01-25 06:43:15,934,SMS,Kanpur
CDR01440,SUS0118,+91-9350180427,SUS0096,+91-9540211187,2026-01-20 09:36:30,1046,Voice,Mumbai
CDR01441,SUS0145,+91-9408246619,SUS0121,+91-9337887233,2026-04-10 01:59:00,395,Data,Surat
CDR01442,SUS0014,+91-9420452650,SUS0132,+91-9895609471,2026-04-13 06:15:00,1078,Voice,Kanpur
CDR01443,SUS0099,+91-9855797020,SUS0101,+91-9358589021,2026-01-26 11:29:45,860,SMS,Lucknow
CDR01444,SUS0001,+91-9826600539,SUS0034,+91-9554811020,2026-03-20 16:41:00,1546,Data,Patna
CDR01445,SUS0008,+91-9787194506,SUS0067,+91-9584044963,2026-01-26 19:24:00,226,SMS,Surat
CDR01446,SUS0058,+91-9811890569,SUS0013,+91-9566825638,2026-07-11 05:10:00,1032,SMS,Surat
CDR01447,SUS0083,+91-9748232591,SUS0033,+91-9749431082,2026-01-28 21:37:30,280,Voice,Indore
CDR01448,SUS0051,+91-9688273030,SUS0045,+91-9995205588,2026-02-14 08:17:30,1461,SMS,Lucknow
CDR01449,SUS0002,+91-9868820204,SUS0060,+91-9475767056,2026-05-16 16:52:45,1585,Voice,Indore
CDR01450,SUS0018,+91-9584779555,SUS0122,+91-9531233244,2026-01-23 12:53:00,58,Data,Amritsar
CDR01451,SUS0018,+91-9584779555,SUS0138,+91-9896760809,2026-07-26 00:31:00,1496,SMS,Ahmedabad
CDR01452,SUS0113,+91-9426808977,SUS0056,+91-9888807316,2026-08-02 18:46:45,802,Voice,Amritsar
CDR01453,SUS0012,+91-9739830322,SUS0095,+91-9235555899,2026-06-06 08:29:00,1197,Voice,Mumbai
CDR01454,SUS0078,+91-9323110563,SUS0090,+91-9618079974,2026-08-14 01:47:45,1226,SMS,Kanpur
CDR01455,SUS0025,+91-9519212169,SUS0131,+91-9393421844,2026-05-06 21:25:45,431,SMS,Nagpur
CDR01456,SUS0120,+91-9156263020,SUS0147,+91-9190547712,2026-07-03 07:32:00,87,Data,Lucknow
CDR01457,SUS0100,+91-9562446417,SUS0038,+91-9126614158,2026-08-28 20:27:30,618,Data,Bhopal
CDR01458,SUS0122,+91-9531233244,SUS0018,+91-9584779555,2026-07-03 13:01:00,1699,Voice,Patna
CDR01459,SUS0147,+91-9190547712,SUS0070,+91-9361246928,2026-08-22 08:42:00,24,Voice,Amritsar
CDR01460,SUS0150,+91-9804433388,SUS0055,+91-9922050912,2026-08-23 04:38:00,1435,SMS,Indore
CDR01461,SUS0074,+91-9908304440,SUS0051,+91-9688273030,2026-01-25 23:39:45,1025,Voice,Surat
CDR01462,SUS0003,+91-9271432881,SUS0074,+91-9908304440,2026-02-11 17:22:45,607,Voice,Mumbai
CDR01463,SUS0094,+91-9899621068,SUS0073,+91-9115191689,2026-04-13 12:00:45,845,SMS,Jaipur
CDR01464,SUS0043,+91-9175133802,SUS0127,+91-9729712082,2026-07-04 05:34:30,559,Voice,Jaipur
CDR01465,SUS0053,+91-9679984033,SUS0038,+91-9126614158,2026-05-20 10:38:15,526,SMS,Jaipur
CDR01466,SUS0080,+91-9350636897,SUS0011,+91-9197613238,2026-05-02 21:13:45,1476,Voice,Kanpur
CDR01467,SUS0125,+91-9586940738,SUS0085,+91-9212313264,2026-06-27 05:33:45,1169,Data,Kanpur
CDR01468,SUS0125,+91-9586940738,SUS0114,+91-9880179899,2026-01-15 21:17:45,96,Voice,Ranchi
CDR01469,SUS0010,+91-9899925830,SUS0074,+91-9908304440,2026-02-14 12:53:00,1647,Voice,Ranchi
